집계일자,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
2024-01-16,1,2,0,0,2119930,87444,92981,88078,161337,103562,2653332
2024-01-16,1,2,0,1,551431,16991,13197,11594,17288,31504,642005
2024-01-16,1,2,27,1,39183,345,207,410,207,2713,43065
2024-01-16,1,2,8,0,64160,1504,1694,1667,7727,3674,80426
2024-01-16,1,2,8,1,2554,21,13,4,28,137,2757
2024-01-16,1,2,26,1,15572,179,126,17,74,1829,17797
2024-01-16,1,2,44,0,91174,3790,2250,2729,6299,7040,113282
2024-01-16,1,2,44,1,5371,60,142,23,9,371,5976
2024-01-16,1,2,43,1,76046,1607,648,837,1550,4037,84725
2024-01-16,1,2,10,0,69723,1735,2010,1226,1144,3636,79474
2024-01-16,1,2,10,1,6205,132,95,167,174,432,7205
2024-01-16,1,2,18,0,61347,5001,5796,5386,11340,2967,91837
2024-01-16,1,2,45,0,24382,1025,2643,4115,5949,742,38856
2024-01-16,1,2,34,0,48584,1711,1896,919,2312,2193,57615
2024-01-16,1,2,28,0,66012,1808,1280,977,968,4424,75469
2024-01-16,1,2,37,0,11907,719,609,1736,5278,1114,21363
2024-01-16,1,2,48,0,64047,3515,2409,2563,4917,4043,81494
2024-01-16,1,2,1,0,95600,3126,6459,6556,10579,2462,124782
2024-01-16,1,2,49,0,72102,4759,2542,4099,3263,4191,90956
2024-01-16,1,2,46,0,6607,411,434,710,1606,215,9983
2024-01-16,1,2,11,0,109596,3971,3586,3106,3231,6316,129806
2024-01-16,1,2,2,0,88147,3577,2599,4149,7673,3510,109655
2024-01-15,0,1,0,0,177592,7841,29279,25515,7898,2163,250288
2024-01-15,0,1,0,1,35769,1492,3220,2633,1118,5241,49473
2024-01-15,0,1,8,0,7639,232,866,847,721,44,10349
2024-01-15,0,1,8,1,3373,0,64,17,31,26,3511
2024-01-15,0,1,26,1,5988,125,305,436,176,734,7764
2024-01-15,0,1,44,0,4047,303,654,483,243,773,6503
2024-01-15,0,1,44,1,263,8,7,3,0,54,335
2024-01-15,0,1,42,1,14246,430,620,311,636,925,17168
2024-01-15,0,1,43,1,909,22,27,115,32,15,1120
2024-01-15,0,1,10,0,4983,148,290,236,41,39,5737
2024-01-15,0,1,10,1,389,16,27,51,6,74,563
2024-01-15,0,1,18,0,3980,375,1444,1168,447,29,7443
2024-01-15,0,1,45,0,460,26,199,210,53,31,979
2024-01-15,0,1,34,0,1812,67,188,294,53,23,2437
2024-01-15,0,1,28,0,4532,140,165,172,63,475,5547
2024-01-15,0,1,37,0,1165,95,466,1083,229,34,3072
2024-01-15,0,1,48,0,1144,147,465,276,79,183,2294
2024-01-15,0,1,1,0,2392,170,482,477,166,22,3709
2024-01-15,0,1,49,0,1127,64,214,304,17,7,1733
2024-01-15,0,1,46,0,280,12,81,53,18,35,479
2024-01-15,0,1,11,0,9360,301,950,710,179,342,11842
2024-01-15,0,1,2,0,5531,293,595,530,143,84,7176
2024-01-15,0,2,0,0,2127574,80273,85958,330975,360090,117973,3102843
2024-01-15,0,2,0,1,534215,15508,12404,10118,15946,30320,618511
2024-01-15,0,2,27,1,36678,336,216,322,183,2395,40130
2024-01-15,0,2,8,0,68208,1384,1742,1703,9061,3856,85954
2024-01-15,0,2,8,1,2182,12,10,3,9,120,2336
2024-01-15,0,2,26,1,17921,176,128,9,30,2245,20509
2024-01-15,0,2,44,0,90245,3576,2153,2548,6004,6739,111265
2024-01-15,0,2,44,1,3784,39,129,7,1,280,4240
2024-01-15,0,2,43,1,16956,135,72,49,218,824,18254
2024-01-15,0,2,24,1,2045,51,179,0,0,43,2318
2024-01-15,0,2,10,0,72196,1718,1997,1114,1083,3740,81848
2024-01-15,0,2,10,1,6938,127,94,170,239,463,8031
2024-01-15,0,2,18,0,64674,4874,5952,5309,10551,3094,94454
2024-01-15,0,2,45,0,26466,887,2470,3449,5348,836,39456
2024-01-15,0,2,34,0,51468,1582,1840,815,1982,2258,59945
2024-01-15,0,2,28,0,67138,1591,1144,895,883,4347,75998
2024-01-15,0,2,37,0,12095,650,601,1922,4843,1145,21256
2024-01-15,0,2,48,0,64400,3405,2324,2287,4701,4197,81314
2024-01-15,0,2,1,0,103771,3036,6378,6400,10017,2743,132345
2024-01-15,0,2,49,0,73991,4484,2494,3761,2653,4446,91829
2024-01-15,0,2,46,0,6623,387,397,623,1515,285,9830
2024-01-15,0,2,11,0,107037,3749,3440,2877,2992,6056,126151
2024-01-15,0,2,2,0,88707,3211,2462,3756,6864,3753,108753
2024-01-15,1,1,0,0,183764,8197,29881,24884,7405,24012,278143
2024-01-15,1,1,0,1,37165,1493,3308,2641,1125,5427,51159
2024-01-15,1,1,8,0,6545,245,778,1097,449,945,10059
2024-01-15,1,1,8,1,3389,35,36,81,31,41,3613
2024-01-15,1,1,26,1,8318,107,307,536,270,1144,10682
2024-01-15,1,1,44,0,6234,433,826,587,245,1079,9404
2024-01-15,1,1,44,1,372,9,11,1,1,57,451
2024-01-15,1,1,42,1,14159,421,668,301,646,889,17084
2024-01-15,1,1,43,1,4446,149,279,483,98,629,6084
2024-01-15,1,1,24,1,2427,60,187,0,0,50,2724
2024-01-15,1,1,10,0,4961,137,303,226,41,635,6303
2024-01-15,1,1,10,1,364,13,14,47,5,69,512
2024-01-15,1,1,18,0,3820,325,1497,1006,350,486,7484
2024-01-15,1,1,45,0,615,28,172,200,41,46,1102
2024-01-15,1,1,34,0,1777,66,205,219,48,218,2533
2024-01-15,1,1,28,0,4494,160,265,191,69,701,5880
2024-01-15,1,1,37,0,1158,90,482,719,213,195,2857
2024-01-15,1,1,48,0,1712,132,444,259,83,221,2851
2024-01-15,1,1,1,0,2465,101,498,391,167,253,3875
2024-01-15,1,1,49,0,1288,82,238,336,33,230,2207
2024-01-15,1,1,46,0,344,14,95,48,16,42,559
2024-01-15,1,1,11,0,9028,313,1092,761,258,1205,12657
2024-01-15,1,1,2,0,5399,245,670,535,154,689,7692
2024-01-15,1,2,0,0,2154342,81353,89601,77796,147883,105203,2656178
2024-01-15,1,2,0,1,543366,15503,12567,9998,16261,30782,628477
2024-01-15,1,2,27,1,38275,335,222,349,219,2536,41936
2024-01-15,1,2,8,0,65923,1359,1666,1494,7651,3735,81828
2024-01-15,1,2,8,1,2535,16,7,2,17,122,2699
2024-01-15,1,2,26,1,16057,166,117,13,70,1869,18292
2024-01-15,1,2,44,0,87852,3523,2083,2437,5974,6547,108416
2024-01-15,1,2,44,1,4984,67,147,21,7,361,5587
2024-01-15,1,2,43,1,74755,1407,621,683,1355,3946,82767
2024-01-15,1,2,10,0,73422,1656,1942,1090,1073,3733,82916
2024-01-15,1,2,10,1,6125,120,100,161,133,424,7063
2024-01-15,1,2,18,0,65429,4885,5863,5079,10158,3262,94676
2024-01-15,1,2,45,0,26675,859,2466,3405,5391,831,39627
2024-01-15,1,2,34,0,51506,1563,1816,797,1972,2234,59888
2024-01-15,1,2,28,0,64454,1660,1182,826,841,4316,73279
2024-01-15,1,2,37,0,11875,636,568,1654,4950,1096,20779
2024-01-15,1,2,48,0,64085,3378,2252,2255,4673,4156,80799
2024-01-15,1,2,1,0,101056,2840,6163,6003,9910,2655,128627
2024-01-15,1,2,49,0,73614,4514,2537,3831,2632,4428,91556
2024-01-15,1,2,46,0,6992,389,418,604,1502,273,10178
2024-01-15,1,2,11,0,105031,3703,3307,2833,2941,5953,123768
2024-01-15,1,2,2,0,88220,3267,2477,3698,6819,3683,108164
2024-01-17,0,1,0,0,169881,8261,30297,27341,8700,2087,246567
2024-01-17,0,1,0,1,33897,1552,3426,2564,1086,4939,47464
2024-01-17,0,1,8,0,7411,244,948,896,679,56,10234
2024-01-17,0,1,8,1,2882,0,97,58,33,18,3088
2024-01-17,0,1,26,1,6231,126,302,330,171,800,7960
2024-01-17,0,1,44,0,3847,321,674,470,212,743,6267
2024-01-17,0,1,44,1,305,12,10,7,2,45,381
2024-01-17,0,1,42,1,14981,466,682,302,802,971,18204
2024-01-17,0,1,43,1,1038,23,26,32,24,22,1165
2024-01-17,0,1,10,0,4345,152,316,338,45,45,5241
2024-01-17,0,1,10,1,364,19,14,42,5,52,496
2024-01-17,0,1,18,0,3805,346,1409,1126,446,35,7167
2024-01-17,0,1,45,0,425,33,212,220,50,40,980
2024-01-17,0,1,34,0,1870,54,180,361,40,20,2525
2024-01-17,0,1,28,0,4546,115,158,173,72,435,5499
2024-01-17,0,1,37,0,1246,125,501,1054,233,46,3205
2024-01-17,0,1,48,0,1058,149,470,274,58,191,2200
2024-01-17,0,1,1,0,2245,168,532,531,154,16,3646
2024-01-17,0,1,49,0,1099,60,242,228,15,15,1659
2024-01-17,0,1,46,0,275,7,115,92,14,43,546
2024-01-17,0,1,11,0,8617,326,977,751,222,339,11232
2024-01-17,0,1,2,0,5439,329,592,550,130,87,7127
2024-01-17,0,2,0,0,2075825,83666,88156,86453,150131,99867,2584098
2024-01-17,0,2,0,1,507789,16067,12593,10471,16611,28819,592350
2024-01-17,0,2,27,1,36608,340,204,277,158,2433,40020
2024-01-17,0,2,8,0,66473,1411,1796,1715,8768,3636,83799
2024-01-17,0,2,8,1,2173,16,10,0,17,121,2337
2024-01-17,0,2,26,1,17772,185,131,8,37,2254,20387
2024-01-17,0,2,44,0,88581,3751,2288,2699,6604,6840,110763
2024-01-17,0,2,44,1,4117,41,147,18,14,283,4620
2024-01-17,0,2,43,1,17893,146,70,37,109,911,19166
2024-01-17,0,2,24,1,2003,45,184,0,0,49,2281
2024-01-17,0,2,10,0,64911,1755,1987,1303,1194,3418,74568
2024-01-17,0,2,10,1,6478,137,81,120,222,444,7482
2024-01-17,0,2,18,0,61441,4969,6238,5889,11412,2859,92808
2024-01-17,0,2,45,0,24563,1002,2559,3950,5850,724,38648
2024-01-17,0,2,34,0,45873,1616,1926,915,1938,1973,54241
2024-01-17,0,2,28,0,67527,1732,1213,979,993,4349,76793
2024-01-17,0,2,37,0,12682,706,599,1972,5112,1122,22193
2024-01-17,0,2,48,0,60919,3418,2149,2508,4568,4085,77647
2024-01-17,0,2,1,0,96563,3224,6516,6794,10526,2410,126033
2024-01-17,0,2,49,0,72706,4649,2611,4290,2978,4308,91542
2024-01-17,0,2,46,0,6448,428,418,707,1721,255,9977
2024-01-17,0,2,11,0,110587,3917,3582,3261,3240,6327,130914
2024-01-17,0,2,2,0,87997,3489,2545,4113,7947,3514,109605
2024-01-17,1,1,0,0,176912,8648,31425,28118,8181,22799,276083
2024-01-17,1,1,0,1,35993,1621,3608,3032,1349,5199,50802
2024-01-17,1,1,8,0,6300,258,801,1167,458,879,9863
2024-01-17,1,1,8,1,3183,51,51,60,35,24,3404
2024-01-17,1,1,26,1,8333,104,284,412,244,1184,10561
2024-01-17,1,1,44,0,6038,438,872,620,205,1084,9257
2024-01-17,1,1,44,1,414,6,9,5,0,72,506
2024-01-17,1,1,42,1,13872,434,676,295,830,866,16973
2024-01-17,1,1,43,1,4526,120,310,303,91,649,5999
2024-01-17,1,1,24,1,2228,56,194,0,0,50,2528
2024-01-17,1,1,10,0,4290,161,374,311,46,507,5689
2024-01-17,1,1,10,1,364,17,13,35,7,60,496
2024-01-17,1,1,18,0,3564,309,1575,1112,427,444,7431
2024-01-17,1,1,45,0,578,32,202,217,48,51,1128
2024-01-17,1,1,34,0,1722,46,214,281,37,226,2526
2024-01-17,1,1,28,0,4504,135,241,206,72,672,5830
2024-01-17,1,1,37,0,1196,102,523,813,229,255,3118
2024-01-17,1,1,48,0,1561,126,418,277,74,216,2672
2024-01-17,1,1,1,0,2221,122,560,469,176,208,3756
2024-01-17,1,1,49,0,1249,85,274,254,27,227,2116
2024-01-17,1,1,46,0,297,7,105,61,15,40,525
2024-01-17,1,1,11,0,8786,336,1134,842,302,1198,12598
2024-01-17,1,1,2,0,5408,270,722,563,160,652,7775
2024-01-17,1,2,0,0,2092028,85416,92005,87728,158161,101575,2616913
2024-01-17,1,2,0,1,529864,16345,13153,11189,17210,30038,617799
2024-01-17,1,2,27,1,38820,354,210,318,169,2626,42497
2024-01-17,1,2,8,0,64277,1413,1739,1607,7439,3578,80053
2024-01-17,1,2,8,1,2581,29,18,1,26,156,2811
2024-01-17,1,2,26,1,15744,162,140,12,56,1883,17997
2024-01-17,1,2,44,0,86173,3711,2234,2610,6548,6647,107923
2024-01-17,1,2,44,1,5603,70,154,25,7,386,6245
2024-01-17,1,2,43,1,75104,1461,619,749,1363,4089,83385
2024-01-17,1,2,10,0,64922,1700,1972,1233,1195,3445,74467
2024-01-17,1,2,10,1,6087,127,69,115,148,438,6984
2024-01-17,1,2,18,0,62543,5001,6031,5783,11336,2950,93644
2024-01-17,1,2,45,0,24493,1001,2556,3903,5962,707,38622
2024-01-17,1,2,34,0,46003,1599,1891,921,2025,2010,54449
2024-01-17,1,2,28,0,65914,1770,1247,930,980,4354,75195
2024-01-17,1,2,37,0,12298,744,593,1863,5511,1109,22118
2024-01-17,1,2,48,0,61685,3442,2127,2482,4538,4076,78350
2024-01-17,1,2,1,0,93955,3030,6306,6397,10447,2392,122527
2024-01-17,1,2,49,0,72183,4680,2623,4350,2929,4289,91054
2024-01-17,1,2,46,0,6479,449,426,680,1698,236,9968
2024-01-17,1,2,11,0,109701,3803,3655,3142,3207,6280,129788
2024-01-17,1,2,2,0,88872,3487,2561,4120,8006,3570,110616
2024-01-18,0,1,0,0,162177,7517,28246,25217,7736,2029,232922
2024-01-18,0,1,0,1,35700,1603,3191,2484,1026,5215,49219
2024-01-18,0,1,8,0,6896,199,885,775,610,50,9415
2024-01-18,0,1,8,1,2565,0,69,9,23,15,2681
2024-01-18,0,1,26,1,5813,123,268,217,112,785,7318
2024-01-18,0,1,44,0,4097,330,693,485,228,771,6604
2024-01-18,0,1,44,1,328,5,6,6,0,49,394
2024-01-18,0,1,42,1,15384,446,668,353,462,961,18274
2024-01-18,0,1,43,1,1063,16,28,22,24,26,1179
2024-01-18,0,1,10,0,4504,195,330,259,34,46,5368
2024-01-18,0,1,10,1,375,20,20,28,14,74,531
2024-01-18,0,1,18,0,3857,308,1436,1128,403,35,7167
2024-01-18,0,1,45,0,418,26,222,218,53,45,982
2024-01-18,0,1,34,0,1762,45,177,336,73,21,2414
2024-01-18,0,1,28,0,4595,155,188,178,64,434,5614
2024-01-18,0,1,37,0,1132,99,515,1052,230,31,3059
2024-01-18,0,1,48,0,1084,149,507,335,76,164,2315
2024-01-18,0,1,1,0,2349,196,481,497,140,15,3678
2024-01-18,0,1,49,0,1391,79,283,347,24,18,2142
2024-01-18,0,1,46,0,254,11,91,67,15,31,469
2024-01-18,0,1,11,0,8864,314,1040,706,187,342,11453
2024-01-18,0,1,2,0,4946,240,591,451,105,51,6384
2024-01-18,0,2,0,0,2046080,80963,87311,80846,138428,98669,2532297
2024-01-18,0,2,0,1,528894,16262,12769,10553,15793,30435,614706
2024-01-18,0,2,27,1,35673,323,181,266,125,2391,38959
2024-01-18,0,2,8,0,63111,1298,1713,1680,8350,3557,79709
2024-01-18,0,2,8,1,1943,15,11,4,14,107,2094
2024-01-18,0,2,26,1,17386,164,141,10,32,2150,19883
2024-01-18,0,2,44,0,90260,3711,2362,2841,5964,6836,111974
2024-01-18,0,2,44,1,4064,43,132,11,6,278,4534
2024-01-18,0,2,43,1,17452,153,73,49,126,861,18714
2024-01-18,0,2,24,1,1817,47,87,0,0,47,1998
2024-01-18,0,2,10,0,67019,1762,2131,1191,1179,3547,76829
2024-01-18,0,2,10,1,6743,125,88,119,258,456,7789
2024-01-18,0,2,18,0,62480,5150,6116,5758,11333,2980,93817
2024-01-18,0,2,45,0,24107,887,2576,3761,5631,770,37732
2024-01-18,0,2,34,0,47794,1592,1897,838,2333,2102,56556
2024-01-18,0,2,28,0,67928,1751,1237,960,901,4362,77139
2024-01-18,0,2,37,0,11756,634,593,2047,4793,1069,20892
2024-01-18,0,2,48,0,61897,3516,2167,2459,4257,4046,78342
2024-01-18,0,2,1,0,99951,3151,6424,6675,10347,2479,129027
2024-01-18,0,2,49,0,74842,4678,2569,3874,2764,4332,93059
2024-01-18,0,2,46,0,6359,402,423,676,1523,235,9618
2024-01-18,0,2,11,0,112743,3893,3646,2923,3114,6480,132799
2024-01-18,0,2,2,0,82013,3156,2493,3820,7080,3317,101879
2024-01-18,1,1,0,0,168425,7937,29220,26082,7565,22027,261256
2024-01-18,1,1,0,1,38044,1608,3486,2848,1407,5457,52850
2024-01-18,1,1,8,0,5988,221,746,1010,386,834,9185
2024-01-18,1,1,8,1,3081,45,43,14,23,30,3236
2024-01-18,1,1,26,1,8255,100,273,263,180,1141,10212
2024-01-18,1,1,44,0,6251,469,873,580,253,1093,9519
2024-01-18,1,1,44,1,405,10,6,3,2,65,491
2024-01-18,1,1,42,1,13948,427,646,339,473,934,16767
2024-01-18,1,1,43,1,4628,143,287,267,111,671,6107
2024-01-18,1,1,24,1,1912,44,108,0,0,46,2110
2024-01-18,1,1,10,0,4479,176,357,260,36,524,5832
2024-01-18,1,1,10,1,407,17,13,29,9,75,550
2024-01-18,1,1,18,0,3783,335,1619,1133,409,452,7731
2024-01-18,1,1,45,0,536,27,177,220,41,59,1060
2024-01-18,1,1,34,0,1670,48,206,245,83,210,2462
2024-01-18,1,1,28,0,4623,167,255,188,67,675,5975
2024-01-18,1,1,37,0,1094,81,521,771,256,196,2919
2024-01-18,1,1,48,0,1632,130,498,276,65,212,2813
2024-01-18,1,1,1,0,2197,111,533,400,142,220,3603
2024-01-18,1,1,49,0,1337,80,278,367,20,220,2302
2024-01-18,1,1,46,0,289,7,90,68,12,39,505
2024-01-18,1,1,11,0,8657,332,1171,821,247,1205,12433
2024-01-18,1,1,2,0,4876,198,685,469,148,592,6968
2024-01-18,1,2,0,0,2065008,82352,90881,81681,145509,100266,2565697
2024-01-18,1,2,0,1,548667,16471,13072,11156,16427,31397,637190
2024-01-18,1,2,27,1,37905,304,191,325,153,2530,41408
2024-01-18,1,2,8,0,60820,1329,1644,1586,7219,3434,76032
2024-01-18,1,2,8,1,2271,17,9,2,24,122,2445
2024-01-18,1,2,26,1,15193,151,135,14,49,1764,17306
2024-01-18,1,2,44,0,87958,3668,2308,2740,5937,6632,109243
2024-01-18,1,2,44,1,5321,69,147,20,15,352,5924
2024-01-18,1,2,43,1,75133,1537,632,761,1455,4098,83616
2024-01-18,1,2,10,0,67042,1698,2107,1142,1168,3545,76702
2024-01-18,1,2,10,1,6259,122,95,110,149,449,7184
2024-01-18,1,2,18,0,64286,5157,6017,5556,11261,3156,95433
2024-01-18,1,2,45,0,24085,871,2546,3739,5689,765,37695
2024-01-18,1,2,34,0,47463,1559,1852,842,2386,2071,56173
2024-01-18,1,2,28,0,66769,1826,1259,941,841,4375,76011
2024-01-18,1,2,37,0,11366,640,581,1938,5302,1038,20865
2024-01-18,1,2,48,0,62607,3530,2180,2456,4329,4075,79177
2024-01-18,1,2,1,0,95717,2913,6140,6128,10087,2378,123363
2024-01-18,1,2,49,0,73899,4647,2606,3901,2731,4294,92078
2024-01-18,1,2,46,0,6507,409,435,633,1524,254,9762
2024-01-18,1,2,11,0,110380,3843,3597,2887,3100,6328,130135
2024-01-18,1,2,2,0,82582,3173,2524,3842,7167,3373,102661
2024-01-20,0,1,0,0,191046,3813,11603,9388,2910,1654,220414
2024-01-20,0,1,0,1,39275,842,1520,909,393,5016,47955
2024-01-20,0,1,8,0,8223,87,334,298,227,55,9224
2024-01-20,0,1,8,1,6775,0,63,3,20,28,6889
2024-01-20,0,1,26,1,5571,36,114,108,37,593,6459
2024-01-20,0,1,44,0,4845,145,315,201,132,773,6411
2024-01-20,0,1,44,1,298,6,5,4,1,40,354
2024-01-20,0,1,42,1,12403,148,260,103,575,743,14232
2024-01-20,0,1,43,1,949,11,9,18,9,9,1005
2024-01-20,0,1,10,0,6429,125,189,179,26,20,6968
2024-01-20,0,1,10,1,296,8,9,12,5,37,367
2024-01-20,0,1,18,0,4541,115,510,436,178,31,5811
2024-01-20,0,1,45,0,515,12,71,73,19,52,742
2024-01-20,0,1,34,0,2439,42,87,61,16,19,2664
2024-01-20,0,1,28,0,4841,84,124,62,24,374,5509
2024-01-20,0,1,37,0,1157,26,136,318,49,25,1711
2024-01-20,0,1,48,0,757,51,127,83,34,116,1168
2024-01-20,0,1,1,0,2839,70,136,181,46,9,3281
2024-01-20,0,1,49,0,1097,31,108,88,9,5,1338
2024-01-20,0,1,46,0,259,3,33,11,8,31,345
2024-01-20,0,1,11,0,9223,166,345,269,84,280,10367
2024-01-20,0,1,2,0,6261,123,274,247,58,59,7022
2024-01-20,0,2,0,0,2167453,39504,58587,35494,59430,84107,2444575
2024-01-20,0,2,0,1,514952,7609,8310,4611,8169,24151,567802
2024-01-20,0,2,27,1,35665,234,148,80,157,1917,38201
2024-01-20,0,2,8,0,74558,662,1126,667,3653,3184,83850
2024-01-20,0,2,8,1,3433,12,22,3,8,119,3597
2024-01-20,0,2,26,1,16611,104,99,4,12,1647,18477
2024-01-20,0,2,44,0,93701,1637,1557,962,3239,5607,106703
2024-01-20,0,2,44,1,4008,26,100,3,3,203,4343
2024-01-20,0,2,43,1,14296,91,37,47,102,587,15160
2024-01-20,0,2,24,1,3738,37,96,0,0,36,3907
2024-01-20,0,2,10,0,104971,874,1826,700,520,3761,112652
2024-01-20,0,2,10,1,4958,44,34,31,119,255,5441
2024-01-20,0,2,18,0,68730,1635,3236,2183,5156,2890,83830
2024-01-20,0,2,45,0,34581,334,1564,1489,2512,981,41461
2024-01-20,0,2,34,0,69028,802,1475,448,722,2291,74766
2024-01-20,0,2,28,0,66194,824,760,399,456,3367,72000
2024-01-20,0,2,37,0,10916,275,321,876,1313,811,14512
2024-01-20,0,2,48,0,49715,1080,667,657,2477,2492,57088
2024-01-20,0,2,1,0,126383,1281,5801,2356,3667,3062,142550
2024-01-20,0,2,49,0,77418,1584,1170,1650,1466,3337,86625
2024-01-20,0,2,46,0,5465,110,269,193,444,185,6666
2024-01-20,0,2,11,0,105570,1492,1655,1098,1951,4884,116650
2024-01-20,0,2,2,0,102553,1849,2064,1907,2775,3347,114495
2024-01-20,1,1,0,0,199938,4091,12149,10786,2939,24130,254033
2024-01-20,1,1,0,1,40133,802,1683,1071,477,5193,49359
2024-01-20,1,1,8,0,7091,101,268,444,187,898,8989
2024-01-20,1,1,8,1,7870,27,54,8,21,31,8011
2024-01-20,1,1,26,1,7478,44,122,119,46,826,8635
2024-01-20,1,1,44,0,7038,205,382,243,108,1063,9039
2024-01-20,1,1,44,1,438,3,4,2,0,51,498
2024-01-20,1,1,42,1,10995,165,290,105,554,658,12767
2024-01-20,1,1,43,1,4814,73,142,126,41,612,5808
2024-01-20,1,1,24,1,2692,16,102,0,0,43,2853
2024-01-20,1,1,10,0,6141,104,221,158,22,630,7276
2024-01-20,1,1,10,1,327,6,7,13,2,57,412
2024-01-20,1,1,18,0,4185,121,557,398,155,523,5939
2024-01-20,1,1,45,0,694,13,58,99,29,65,958
2024-01-20,1,1,34,0,2120,47,67,79,17,241,2571
2024-01-20,1,1,28,0,4860,83,106,73,23,627,5772
2024-01-20,1,1,37,0,1119,24,134,207,71,189,1744
2024-01-20,1,1,48,0,1128,51,132,71,29,150,1561
2024-01-20,1,1,1,0,2736,59,154,138,57,273,3417
2024-01-20,1,1,49,0,1379,33,133,109,15,216,1885
2024-01-20,1,1,46,0,268,4,21,17,4,43,357
2024-01-20,1,1,11,0,9047,168,416,343,113,1143,11230
2024-01-20,1,1,2,0,6542,97,361,275,77,733,8085
2024-01-20,1,2,0,0,2211978,40777,61116,38207,66352,86089,2504519
2024-01-20,1,2,0,1,526706,7767,8802,5352,8476,24549,581652
2024-01-20,1,2,27,1,37963,225,175,128,172,2070,40733
2024-01-20,1,2,8,0,69406,681,1098,710,3364,3047,78306
2024-01-20,1,2,8,1,4249,20,6,4,12,164,4455
2024-01-20,1,2,26,1,14063,99,98,3,7,1325,15595
2024-01-20,1,2,44,0,91596,1620,1540,941,3234,5437,104368
2024-01-20,1,2,44,1,5489,29,111,12,5,260,5906
2024-01-20,1,2,43,1,70090,714,413,421,661,2964,75263
2024-01-20,1,2,10,0,101394,891,1830,707,523,3746,109091
2024-01-20,1,2,10,1,5694,53,21,28,88,319,6203
2024-01-20,1,2,18,0,67922,1641,2979,2238,5139,2907,82826
2024-01-20,1,2,45,0,34778,324,1557,1518,2579,1006,41762
2024-01-20,1,2,34,0,68120,793,1441,443,698,2260,73755
2024-01-20,1,2,28,0,63890,868,796,428,456,3315,69753
2024-01-20,1,2,37,0,10396,296,322,873,1640,807,14334
2024-01-20,1,2,48,0,51060,1133,696,681,2481,2560,58611
2024-01-20,1,2,1,0,121884,1188,5679,2306,3657,2955,137669
2024-01-20,1,2,49,0,76103,1571,1154,1670,1465,3340,85303
2024-01-20,1,2,46,0,5258,119,260,188,392,187,6404
2024-01-20,1,2,11,0,101705,1426,1684,1085,1986,4743,112629
2024-01-20,1,2,2,0,104544,1835,2070,1993,2896,3468,116806
2024-01-26,0,1,0,0,192734,8148,30170,26250,7806,2370,267478
2024-01-26,0,1,0,1,38283,1627,3482,3123,1622,5511,53648
2024-01-26,0,1,8,0,8379,255,922,982,641,64,11243
2024-01-26,0,1,8,1,3197,0,98,158,23,14,3490
2024-01-26,0,1,26,1,6554,131,295,307,137,887,8311
2024-01-26,0,1,44,0,4689,389,796,643,797,905,8219
2024-01-26,0,1,44,1,320,6,17,3,2,55,403
2024-01-26,0,1,42,1,16640,445,661,471,830,1056,20103
2024-01-26,0,1,43,1,1281,23,33,21,39,20,1417
2024-01-26,0,1,10,0,5612,200,340,202,47,51,6452
2024-01-26,0,1,10,1,408,26,17,40,4,85,580
2024-01-26,0,1,18,0,4561,303,1540,1125,404,49,7982
2024-01-26,0,1,45,0,517,28,208,213,55,46,1067
2024-01-26,0,1,34,0,2319,53,163,251,53,23,2862
2024-01-26,0,1,28,0,4926,171,243,178,36,438,5992
2024-01-26,0,1,37,0,1311,121,566,989,213,37,3237
2024-01-26,0,1,48,0,1195,141,430,289,80,185,2320
2024-01-26,0,1,1,0,2744,188,497,514,196,14,4153
2024-01-26,0,1,49,0,1243,66,288,260,25,12,1894
2024-01-26,0,1,46,0,287,16,109,75,24,43,554
2024-01-26,0,1,11,0,10023,314,979,783,180,365,12644
2024-01-26,0,1,2,0,5902,326,655,551,102,71,7607
2024-01-26,0,2,0,0,2370988,83308,89997,80542,144998,110816,2880649
2024-01-26,0,2,0,1,560212,16264,12471,10217,16268,31012,646444
2024-01-26,0,2,27,1,38673,322,182,365,216,2561,42319
2024-01-26,0,2,8,0,74824,1454,1863,2014,9135,3955,93245
2024-01-26,0,2,8,1,2162,17,24,2,15,107,2327
2024-01-26,0,2,26,1,19701,182,135,11,46,2294,22369
2024-01-26,0,2,44,0,101693,3743,2304,3457,6776,7636,125609
2024-01-26,0,2,44,1,4167,40,137,11,11,290,4656
2024-01-26,0,2,43,1,18138,167,67,56,245,857,19530
2024-01-26,0,2,24,1,2800,45,95,0,0,59,2999
2024-01-26,0,2,10,0,91152,1774,2139,1218,1117,4365,101765
2024-01-26,0,2,10,1,7006,134,102,195,220,472,8129
2024-01-26,0,2,18,0,72312,5075,6101,5576,10742,3318,103124
2024-01-26,0,2,45,0,35429,929,2531,3719,5431,1117,49156
2024-01-26,0,2,34,0,66535,1569,1951,858,2126,2415,75454
2024-01-26,0,2,28,0,74714,1712,1219,941,1011,4740,84337
2024-01-26,0,2,37,0,13652,655,600,1988,4744,1162,22801
2024-01-26,0,2,48,0,67693,3605,2228,2464,4772,4283,85045
2024-01-26,0,2,1,0,123885,3298,6855,6433,9516,2968,152955
2024-01-26,0,2,49,0,87414,4735,2662,4067,3169,4920,106967
