Date,Price,Market_Cap
2022-04-15,0.727566688,35057442819
2022-04-16,0.787733594,37917721714
2022-04-17,0.782999922,37740603800
2022-04-18,0.753739404,36281404230
2022-04-19,0.7689779,36961492295
2022-04-20,0.775448466,37281016472
2022-04-21,0.752176494,36163418570
2022-04-22,0.73321177,35216094190
2022-04-23,0.720239677,34640114392
2022-04-24,0.707358818,34027662046
2022-04-25,0.698797837,33679276497
2022-04-26,0.695632929,33457536155
2022-04-27,0.642326343,30899259598
2022-04-28,0.652834867,31365628078
2022-04-29,0.644126845,30955595875
2022-04-30,0.612456232,29487384902
2022-05-01,0.587810639,28276768859
2022-05-02,0.609216661,29306510543
2022-05-03,0.614486495,29560017164
2022-05-04,0.605470265,29175409588
2022-05-05,0.647959419,31335585499
2022-05-06,0.600474259,29028787892
2022-05-07,0.603524024,29205373000
2022-05-08,0.583844865,28191797296
2022-05-09,0.566960804,27408643528
2022-05-10,0.494744271,23917472370
2022-05-11,0.515090217,24901058481
2022-05-12,0.416689994,20236495510
2022-05-13,0.387720967,18743633948
2022-05-14,0.42216111,20468064488
2022-05-15,0.430017731,20788390701
2022-05-16,0.448154446,21676314970
2022-05-17,0.423552236,20475828598
2022-05-18,0.439154212,21206918515
2022-05-19,0.406475849,19667366546
2022-05-20,0.421630479,20386508124
2022-05-21,0.411493366,19911044580
2022-05-22,0.415275353,20075698416
2022-05-23,0.422860876,20460151560
2022-05-24,0.405500995,19603175617
2022-05-25,0.409202315,19782108930
2022-05-26,0.406302982,19651540840
2022-05-27,0.394398177,19066430980
2022-05-28,0.382283494,18480769645
2022-05-29,0.387013775,18709446112
2022-05-30,0.38986036,18842893629
2022-05-31,0.418705384,20236714660
2022-06-01,0.424448031,20519703901
2022-06-02,0.399343936,19314953814
2022-06-03,0.405954339,19625091702
2022-06-04,0.391417602,18902929145
2022-06-05,0.39322679,18982750749
2022-06-06,0.396182835,19187176365
2022-06-07,0.402852204,19501680101
2022-06-08,0.408685439,19757121549
2022-06-09,0.401364697,19403214154
2022-06-10,0.400132867,19337901434
2022-06-11,0.382065862,18470248632
2022-06-12,0.36006702,17379402376
2022-06-13,0.347371624,16827700965
2022-06-14,0.311382868,15053213503
2022-06-15,0.322955071,15568557097
2022-06-16,0.344393824,16638203872
2022-06-17,0.31243655,15102606561
2022-06-18,0.322354416,15583612154
2022-06-19,0.309330958,14954017806
2022-06-20,0.325682423,15728564299
2022-06-21,0.324097108,15701017294
2022-06-22,0.329143541,15900484925
2022-06-23,0.322754283,15649591826
2022-06-24,0.335517462,16219954623
2022-06-25,0.368261234,17889932972
2022-06-26,0.367315472,17775525052
2022-06-27,0.360322872,17419125060
2022-06-28,0.353716501,17086200868
2022-06-29,0.337441752,16336659163
2022-06-30,0.329618832,15942967992
2022-07-01,0.329248076,15916873051
2022-07-02,0.315637685,15318991092
2022-07-03,0.31648579,15299904570
2022-07-04,0.322529465,15599885643
2022-07-05,0.329083714,15908927303
2022-07-06,0.325509709,15716240547
2022-07-07,0.332555518,16064248863
2022-07-08,0.342400552,16549147878
2022-07-09,0.344214211,16669839158
2022-07-10,0.344989383,16689516862
2022-07-11,0.325810752,15750702177
2022-07-12,0.314852545,15220948459
2022-07-13,0.312498772,15105806689
2022-07-14,0.324743704,15695378352
2022-07-15,0.33363611,16129004215
2022-07-16,0.333867159,16148938887
2022-07-17,0.349949692,16916754131
2022-07-18,0.343949731,16675058881
2022-07-19,0.3646634,17602742086
2022-07-20,0.372256269,17977004406
2022-07-21,0.360616176,17459066563
2022-07-22,0.366414537,17715740062
2022-07-23,0.358245389,17324899057
2022-07-24,0.360072304,17373326657
2022-07-25,0.359130225,17415032493
2022-07-26,0.336507151,16267799276
2022-07-27,0.33674985,16280339620
2022-07-28,0.359549421,17311121486
2022-07-29,0.372412269,17993565318
2022-07-30,0.3698439,18046047856
2022-07-31,0.387141912,18686873330
2022-08-01,0.380909425,18430217002
2022-08-02,0.379474565,18365390790
2022-08-03,0.372144361,18088137791
2022-08-04,0.369780227,17850173244
2022-08-05,0.372885921,17986326951
2022-08-06,0.37673944,18182630929
2022-08-07,0.37242491,18005459547
2022-08-08,0.372978336,18026251934
2022-08-09,0.379421562,18346010100
2022-08-10,0.369057609,17885564975
2022-08-11,0.381881917,18451264892
2022-08-12,0.381037899,18722737548
2022-08-13,0.380686721,18689186022
2022-08-14,0.379174705,18621005139
2022-08-15,0.377891739,18579392208
2022-08-16,0.37685099,18525959227
2022-08-17,0.378321622,18662404424
2022-08-18,0.381899782,18885868314
2022-08-19,0.372371413,18412316301
2022-08-20,0.336473465,16619838119
2022-08-21,0.338785556,16734615067
2022-08-22,0.347054593,17146379649
2022-08-23,0.345626842,17096908382
2022-08-24,0.3477726,17226011066
2022-08-25,0.346792714,17168064187
2022-08-26,0.350098115,17339114328
2022-08-27,0.339200986,16771137642
2022-08-28,0.337101914,16685950202
2022-08-29,0.325092929,16183127805
2022-08-30,0.334230747,16597261691
2022-08-31,0.327558036,16293719360
2022-09-01,0.328042992,16279792840
2022-09-02,0.333710017,16563286141
2022-09-03,0.331387977,16448201041
2022-09-04,0.330168935,16401705686
2022-09-05,0.332232738,16477181611
2022-09-06,0.333174443,16503579176
2022-09-07,0.322882838,16040602510
2022-09-08,0.337812631,16767664627
2022-09-09,0.34054323,16914537557
2022-09-10,0.356552047,17726561451
2022-09-11,0.357632221,17817289843
2022-09-12,0.35447267,17665293814
2022-09-13,0.358590494,17852055047
2022-09-14,0.333134343,16587780888
2022-09-15,0.342297666,17046141808
2022-09-16,0.326976163,16311357746
2022-09-17,0.357183054,17805028262
2022-09-18,0.375535426,18707608412
2022-09-19,0.360111691,18019337973
2022-09-20,0.388400334,19262269100
2022-09-21,0.414697548,20670126868
2022-09-22,0.398751686,19846510865
2022-09-23,0.48705962,24224069872
2022-09-24,0.505546902,25349689055
2022-09-25,0.489612153,24456632305
2022-09-26,0.493820684,24659902344
2022-09-27,0.467584799,23303350158
2022-09-28,0.44973876,22484461715
2022-09-29,0.452319998,22620371849
2022-09-30,0.485497358,24160534855
2022-10-01,0.480185607,23954591313
2022-10-02,0.47496133,23685517250
2022-10-03,0.45025633,22548990353
2022-10-04,0.462616515,23133346947
2022-10-05,0.480355975,23940005840
2022-10-06,0.490188768,24463171587
2022-10-07,0.493551022,24626852234
2022-10-08,0.516032726,25843445398
2022-10-09,0.516645519,25751005672
2022-10-10,0.534229237,26622398816
2022-10-11,0.497324251,24835054252
2022-10-12,0.485334255,24198543434
2022-10-13,0.488039326,24372617617
2022-10-14,0.480833069,24045617338
2022-10-15,0.488720273,24366649109
2022-10-16,0.482026865,24078700455
2022-10-17,0.476693843,23783757577
2022-10-18,0.480654262,23992818375
2022-10-19,0.466840813,23309738544
2022-10-20,0.451083428,22499563477
2022-10-21,0.447585727,22305568616
2022-10-22,0.461082548,23003431881
2022-10-23,0.465675521,23214185275
2022-10-24,0.469278181,23368720308
2022-10-25,0.45271572,22601387269
2022-10-26,0.46102773,23030839580
2022-10-27,0.469048257,23479164280
2022-10-28,0.46234079,23163065596
2022-10-29,0.47287801,23647471398
2022-10-30,0.46876476,23467642103
2022-10-31,0.45750452,22902197621
2022-11-01,0.465017472,23224524935
2022-11-02,0.464272906,23248404094
2022-11-03,0.451382799,22626151059
2022-11-04,0.455103421,22780070699
2022-11-05,0.502057752,25226441322
2022-11-06,0.493008929,24797324783
2022-11-07,0.470862525,23668541343
2022-11-08,0.466074793,23384940963
2022-11-09,0.408721392,20601640290
2022-11-10,0.331704077,16605761206
2022-11-11,0.398966909,19989322488
2022-11-12,0.38962649,19478630559
2022-11-13,0.366585748,18371602318
2022-11-14,0.3417075,17086304272
2022-11-15,0.377545164,18989205360
2022-11-16,0.390635968,19639994953
2022-11-17,0.378098098,18970779255
2022-11-18,0.38419563,19303982424
2022-11-19,0.384626475,19357565131
2022-11-20,0.386689972,19448735815
2022-11-21,0.364374866,18311817579
2022-11-22,0.367583116,18495233972
2022-11-23,0.376558105,18989891838
2022-11-24,0.383306281,19284896099
2022-11-25,0.403823745,20296568045
2022-11-26,0.410613247,20680013255
2022-11-27,0.39869918,20049161327
2022-11-28,0.399018927,20105943755
2022-11-29,0.391589896,19693656670
2022-11-30,0.399795753,20106137882
2022-12-01,0.411191897,20719087977
2022-12-02,0.398585805,20031963632
2022-12-03,0.398615834,19969808624
2022-12-04,0.389865192,19674166664
2022-12-05,0.39270176,19722117912
2022-12-06,0.390778667,19651351255
2022-12-07,0.392378053,19722550804
2022-12-08,0.384477924,19328530509
2022-12-09,0.394916418,19854852002
2022-12-10,0.390223892,19664656225
2022-12-11,0.387759799,19506256517
2022-12-12,0.382865693,19283214294
2022-12-13,0.387825892,19594256740
2022-12-14,0.395013941,19922570552
2022-12-15,0.386703585,19501737943
2022-12-16,0.377908558,19073834524
2022-12-17,0.353329842,17743456573
2022-12-18,0.355831533,17909121465
2022-12-19,0.350710071,17712497955
2022-12-20,0.339213877,17095617573
2022-12-21,0.35002389,17641489470
2022-12-22,0.346569765,17435599303
2022-12-23,0.350077891,17620195063
2022-12-24,0.355158331,17856407421
2022-12-25,0.353179974,17779420196
2022-12-26,0.346985858,17471177171
2022-12-27,0.366142648,18434824600
2022-12-28,0.367885814,18546249287
2022-12-29,0.356329623,17929049867
2022-12-30,0.343259077,17294056583
2022-12-31,0.345433361,17383390101
2023-01-01,0.340086283,17121133958
2023-01-02,0.339065914,17060108166
2023-01-03,0.348570423,17560796888
2023-01-04,0.343817829,17382384970
2023-01-05,0.348148885,17597994731
2023-01-06,0.33841798,17116070602
2023-01-07,0.345119534,17457329881
2023-01-08,0.344753332,17420356238
2023-01-09,0.345225812,17456961142
2023-01-10,0.349685372,17717747212
2023-01-11,0.351625096,17792177164
2023-01-12,0.375168042,19038727678
2023-01-13,0.375707759,19039106716
2023-01-14,0.386685435,19580764524
2023-01-15,0.395780142,20080653280
2023-01-16,0.384660481,19502566240
2023-01-17,0.387218745,19619545377
2023-01-18,0.38834609,19658180911
2023-01-19,0.379767987,19245926198
2023-01-20,0.394196346,19971310554
2023-01-21,0.413599598,20999925929
2023-01-22,0.40423734,20511505868
2023-01-23,0.402307171,20425679976
2023-01-24,0.426669312,21638028918
2023-01-25,0.408772942,20714879210
2023-01-26,0.41865929,21255807577
2023-01-27,0.411115885,20916108969
2023-01-28,0.414001598,21011973835
2023-01-29,0.409675845,20794792978
2023-01-30,0.414971343,21072151658
2023-01-31,0.396333702,20091977274
2023-02-01,0.407366793,20688747113
2023-02-02,0.414852774,21064449265
2023-02-03,0.411209887,20884408869
2023-02-04,0.412410659,20950682122
2023-02-05,0.41213383,20949793893
2023-02-06,0.399816748,20322531847
2023-02-07,0.393765629,19987203911
2023-02-08,0.404884979,20578617234
2023-02-09,0.3986932,20272568564
2023-02-10,0.383213945,19494029958
2023-02-11,0.383554366,19484210803
2023-02-12,0.385275428,19569331798
2023-02-13,0.3760511,19086935161
2023-02-14,0.372054628,18900034646
2023-02-15,0.383227951,19466658328
2023-02-16,0.401361856,20368679852
2023-02-17,0.386922861,19624357379
2023-02-18,0.395312043,20087928759
2023-02-19,0.394392967,20036416118
2023-02-20,0.385606072,19625731455
2023-02-21,0.397674725,20205624243
2023-02-22,0.391384241,19872689610
2023-02-23,0.395358652,20196054648
2023-02-24,0.38957238,19815369081
2023-02-25,0.379095326,19325068034
2023-02-26,0.37868932,19283599327
2023-02-27,0.378009471,19267086788
2023-02-28,0.379336609,19332749633
2023-03-01,0.378407809,19254765044
2023-03-02,0.384212217,19594492701
2023-03-03,0.377827592,19261288581
2023-03-04,0.379772578,19357672478
2023-03-05,0.375482521,19125093150
2023-03-06,0.368702052,18772296579
2023-03-07,0.370949887,18870930797
2023-03-08,0.380919418,19403006997
2023-03-09,0.389545577,19902227509
2023-03-10,0.373153464,19038584759
2023-03-11,0.371984268,18960880522
2023-03-12,0.366037491,18618245861
2023-03-13,0.372469853,18910866411
2023-03-14,0.374132663,19067422017
2023-03-15,0.374892973,19095493030
2023-03-16,0.362040118,18449948264
2023-03-17,0.368342724,18785035463
2023-03-18,0.380983512,19395225307
2023-03-19,0.376413371,19170540663
2023-03-20,0.389286584,19979252277
2023-03-21,0.377235242,19226276545
2023-03-22,0.470749192,23963597177
2023-03-23,0.425218408,21687465410
2023-03-24,0.448219654,22838007730
2023-03-25,0.426800297,21860547089
2023-03-26,0.449030163,22901966241
2023-03-27,0.450798203,23017901905
2023-03-28,0.480489258,24887269626
2023-03-29,0.516812867,26697226442
2023-03-30,0.545396,28206497479
2023-03-31,0.537231413,27787487719
2023-04-01,0.538908718,27928271774
2023-04-02,0.510864338,26419768893
2023-04-03,0.520639205,26865238854
2023-04-04,0.49762315,25757164809
2023-04-05,0.504208521,26035551813
2023-04-06,0.506489299,26178153841
2023-04-07,0.503390732,26032005023
2023-04-08,0.514188615,26596750375
2023-04-09,0.506259244,26189001074
2023-04-10,0.505904936,26153157422
2023-04-11,0.518236543,26808568247
2023-04-12,0.517487312,26750764717
2023-04-13,0.505474902,26177625994
2023-04-14,0.513900128,26594690669
2023-04-15,0.523742771,27098938486
2023-04-16,0.520805834,26973876117
2023-04-17,0.521175,26957282986
2023-04-18,0.51142446,26426624699
2023-04-19,0.53137389,27473961872
2023-04-20,0.490940289,25418640034
2023-04-21,0.474618557,24546014137
2023-04-22,0.449778366,23247077611
2023-04-23,0.4740167,24522972209
2023-04-24,0.465374162,24043654913
2023-04-25,0.461374182,23923037223
2023-04-26,0.470112412,24328714397
2023-04-27,0.461766568,23900530754
2023-04-28,0.467123617,24162104799
2023-04-29,0.480182732,24835475834
2023-04-30,0.477759438,24729043164
2023-05-01,0.473066824,24497798436
2023-05-02,0.465231009,24061056587
2023-05-03,0.465035476,24075470305
2023-05-04,0.463365174,23972787438
2023-05-05,0.462304148,23925163522
2023-05-06,0.467826263,24242740787
2023-05-07,0.46006464,23817157947
2023-05-08,0.452958603,23508258509
2023-05-09,0.429674504,22244894416
2023-05-10,0.43006347,22304188424
2023-05-11,0.432245207,22424416872
2023-05-12,0.422955973,21920201048
2023-05-13,0.431633227,22389881951
2023-05-14,0.425561505,22111880538
2023-05-15,0.426350847,22099560866
2023-05-16,0.428405441,22182629326
2023-05-17,0.440809934,22818727048
2023-05-18,0.448732685,23256361575
2023-05-19,0.460764109,23918491004
2023-05-20,0.468876803,24327746705
2023-05-21,0.469594078,24377025881
2023-05-22,0.458641258,23796873050
2023-05-23,0.462351688,23977031842
2023-05-24,0.46603852,24171255430
2023-05-25,0.454364867,23595882622
2023-05-26,0.45411517,23556263619
2023-05-27,0.469745167,24417347419
2023-05-28,0.472216408,24551886084
2023-05-29,0.483523301,25163437546
2023-05-30,0.493764867,25702162976
2023-05-31,0.522319169,27185803590
2023-06-01,0.519347237,26998129477
2023-06-02,0.508460261,26441448782
2023-06-03,0.525913018,27330411902
2023-06-04,0.519972306,27029657255
2023-06-05,0.537623745,27920135062
2023-06-06,0.512255735,26576194800
2023-06-07,0.531714126,27595802611
2023-06-08,0.520861607,27086725458
2023-06-09,0.525198957,27313881800
2023-06-10,0.538716297,27947393306
2023-06-11,0.510823107,26595733464
2023-06-12,0.523465695,27216822150
2023-06-13,0.527291589,27379890906
2023-06-14,0.522223173,27133015218
2023-06-15,0.481985369,25055080654
2023-06-16,0.481870123,25039056140
2023-06-17,0.477430396,24804635142
2023-06-18,0.480918017,25005716436
2023-06-19,0.488737039,25416332507
2023-06-20,0.493940673,25708930078
2023-06-21,0.492273316,25641101460
2023-06-22,0.500997345,26091973533
2023-06-23,0.495265684,25824265989
2023-06-24,0.496133279,25917023950
2023-06-25,0.486696861,25448414760
2023-06-26,0.489572301,25577584986
2023-06-27,0.479149987,24993365484
2023-06-28,0.484369596,25305718852
2023-06-29,0.464818227,24296794824
2023-06-30,0.474588229,24810347279
2023-07-01,0.473647912,24792368682
2023-07-02,0.473316244,24715806336
2023-07-03,0.483826104,25298696947
2023-07-04,0.489516414,25565025719
2023-07-05,0.488034294,25539081809
2023-07-06,0.477805534,24999675952
2023-07-07,0.464408776,24328001207
2023-07-08,0.46836384,24465410534
2023-07-09,0.470427019,24583107111
2023-07-10,0.468192144,24462004906
2023-07-11,0.477317246,24922515788
2023-07-12,0.475463303,25025475416
2023-07-13,0.471375902,24756292151
2023-07-14,0.812509381,42784396921
2023-07-15,0.71967939,37918177999
2023-07-16,0.71325559,37484963831
2023-07-17,0.747667113,39206989776
2023-07-18,0.739496215,38827092429
2023-07-19,0.781263094,40870157250
2023-07-20,0.821236699,43193317016
2023-07-21,0.793283631,41729123774
2023-07-22,0.772680856,40587624027
2023-07-23,0.731401594,38460345133
2023-07-24,0.737991076,38757878155
2023-07-25,0.703525393,37048588177
2023-07-26,0.710252779,37425088969
2023-07-27,0.715877488,37694712105
2023-07-28,0.713435782,37592231679
2023-07-29,0.712296586,37543055727
2023-07-30,0.712607159,37568028661
2023-07-31,0.704911093,37157825595
2023-08-01,0.699030283,36854361563
2023-08-02,0.70721551,37177683337
2023-08-03,0.684739725,36120553529
2023-08-04,0.664210425,35083597032
2023-08-05,0.635810052,33547950040
2023-08-06,0.628430234,33126867546
2023-08-07,0.622153234,32768402682
2023-08-08,0.620837959,32710392084
2023-08-09,0.6426242,33895961203
2023-08-10,0.643605206,33977423509
2023-08-11,0.633213842,33426764509
2023-08-12,0.63161758,33340650586
2023-08-13,0.627080727,33093472878
2023-08-14,0.625689201,33020932780
2023-08-15,0.634680901,33526777990
2023-08-16,0.60933038,32153506291
2023-08-17,0.58925288,31112167895
2023-08-18,0.504536441,26666217677
2023-08-19,0.505539127,26678600728
2023-08-20,0.519733565,27477790032
2023-08-21,0.539031604,28503387803
2023-08-22,0.524405511,27713849637
2023-08-23,0.520923553,27488166541
2023-08-24,0.52991938,28039662089
2023-08-25,0.518113608,27413454107
2023-08-26,0.526296207,27831757849
2023-08-27,0.52290851,27646661776
2023-08-28,0.523546578,27700402967
2023-08-29,0.523299778,27704077323
2023-08-30,0.540024542,28583144570
2023-08-31,0.527878264,27973082441
2023-09-01,0.510322587,27028578366
2023-09-02,0.497837381,26380844818
2023-09-03,0.498604458,26418016540
2023-09-04,0.504535554,26744459990
2023-09-05,0.508417037,26916390287
2023-09-06,0.505155935,26758851859
2023-09-07,0.503252728,26653596739
2023-09-08,0.504243043,26724295038
2023-09-09,0.504837549,26788569417
2023-09-10,0.503577386,26738254792
2023-09-11,0.497846685,26432693309
2023-09-12,0.474376112,25161919362
2023-09-13,0.48080618,25528033061
2023-09-14,0.483876629,25684774610
2023-09-15,0.489029965,26009104356
2023-09-16,0.500492793,26621227953
2023-09-17,0.499274846,26545422601
2023-09-18,0.492901578,26191414965
2023-09-19,0.502683899,26748378625
2023-09-20,0.514143617,27327052574
2023-09-21,0.52162769,27732619163
2023-09-22,0.506685895,26988438031
2023-09-23,0.512190995,27286994938
2023-09-24,0.50741745,27009517835
2023-09-25,0.502166452,26736588308
2023-09-26,0.505366404,26893696416
2023-09-27,0.501667252,26710140231
2023-09-28,0.499228678,26628926354
2023-09-29,0.509504391,27171337296
2023-09-30,0.521289402,27772381784
2023-10-01,0.515426924,27482408020
2023-10-02,0.524186528,27970126599
2023-10-03,0.513270965,27354451768
2023-10-04,0.537640437,28676931103
2023-10-05,0.532999692,28413771899
2023-10-06,0.523552169,27904180423
2023-10-07,0.526052843,28108307919
2023-10-08,0.521861382,27853981891
2023-10-09,0.517952265,27645312569
2023-10-10,0.502878242,26840318281
2023-10-11,0.497263445,26570805569
2023-10-12,0.488670868,26113725149
2023-10-13,0.482964139,25813623845
2023-10-14,0.485468986,25943808298
2023-10-15,0.486629503,26002019503
2023-10-16,0.487679078,26070363435
2023-10-17,0.498515874,26615529379
2023-10-18,0.491717881,26254862237
2023-10-19,0.487985215,26075000650
2023-10-20,0.520080557,27843341778
2023-10-21,0.516756721,27626342632
2023-10-22,0.520814943,27829299624
2023-10-23,0.522895073,27778804926
2023-10-24,0.54577484,29115617537
2023-10-25,0.558247543,29831084455
2023-10-26,0.554769697,29627058937
2023-10-27,0.553836819,29634124371
2023-10-28,0.54594603,29258986553
2023-10-29,0.545115056,29196266319
2023-10-30,0.556463779,29800903222
2023-10-31,0.578658121,30976019088
2023-11-01,0.600445706,32147046525
2023-11-02,0.609384468,32715778225
2023-11-03,0.606563465,32541765518
2023-11-04,0.612858125,32857616733
2023-11-05,0.616080192,33072336738
2023-11-06,0.659180464,35253303172
2023-11-07,0.715502348,38345897515
2023-11-08,0.685620535,36752173442
2023-11-09,0.688229949,36916204717
2023-11-10,0.667769492,35802248810
2023-11-11,0.659591297,35429255307
2023-11-12,0.662978078,35652065674
2023-11-13,0.661409164,35488312502
2023-11-14,0.671032998,36059248430
2023-11-15,0.629579758,33822001916
2023-11-16,0.649901773,34861905367
2023-11-17,0.612337736,32885726408
2023-11-18,0.612725642,32979032577
2023-11-19,0.610660179,32803755885
2023-11-20,0.626990714,33710900985
2023-11-21,0.612206579,32889590201
2023-11-22,0.58016051,31256457029
2023-11-23,0.611723936,32875274965
2023-11-24,0.620323355,33346935684
2023-11-25,0.621979491,33460685913
2023-11-26,0.623237441,33526092371
2023-11-27,0.616850713,33206657551
2023-11-28,0.604079842,32487335581
2023-11-29,0.611266135,32881098969
2023-11-30,0.60914511,32836977438
2023-12-01,0.605818911,32669814708
2023-12-02,0.613001043,33025200528
2023-12-03,0.620577782,33412097804
2023-12-04,0.623118055,33614418435
2023-12-05,0.624408676,33650969712
2023-12-06,0.62174791,33536422011
2023-12-07,0.641794016,34586239264
2023-12-08,0.643096816,34572720849
2023-12-09,0.673741552,36379328710
2023-12-10,0.65892225,35536897266
2023-12-11,0.661559771,35681860621
2023-12-12,0.619558902,33422648227
2023-12-13,0.619043129,33412155102
2023-12-14,0.628120301,33902320873
2023-12-15,0.632198448,34127963923
2023-12-16,0.615188576,33252169251
2023-12-17,0.619688306,33443700108
2023-12-18,0.610028589,32920058083
2023-12-19,0.61253334,33081392977
2023-12-20,0.604700339,32629721783
2023-12-21,0.616632609,33294546909
2023-12-22,0.623435497,33698792613
2023-12-23,0.625127687,33817623430
2023-12-24,0.619709543,33512926248
2023-12-25,0.61334753,33186126990
2023-12-26,0.647087601,34978755028
2023-12-27,0.621634845,33610574038
2023-12-28,0.63506092,34357310101
2023-12-29,0.634697514,34408233528
2023-12-30,0.62307279,33694900136
2023-12-31,0.621772167,33656223192
2024-01-01,0.61355606,33227239218
2024-01-02,0.629683039,34067597078
2024-01-03,0.627885794,33896300818
2024-01-04,0.58242436,31520096365
2024-01-05,0.587226239,31783098111
2024-01-06,0.575898386,31199856808
2024-01-07,0.567921665,30806422996
2024-01-08,0.551803968,29872508423
2024-01-09,0.577396001,31333958164
2024-01-10,0.566417707,30702259696
2024-01-11,0.600349992,32552719947
2024-01-12,0.60148264,32686481870
2024-01-13,0.57169346,30991395723
2024-01-14,0.574783491,31184534024
2024-01-15,0.575712099,31352675166
2024-01-16,0.576202703,31281625080
2024-01-17,0.575835845,31266973572
2024-01-18,0.567900407,30862475547
2024-01-19,0.551654579,29979457246
2024-01-20,0.543986175,29552099641
2024-01-21,0.552715967,30063434426
2024-01-22,0.546794894,29736789963
2024-01-23,0.525441419,28594546539
2024-01-24,0.517569794,28108890254
2024-01-25,0.518363804,28186397833
2024-01-26,0.513785888,27948401775
2024-01-27,0.532112649,28883619040
2024-01-28,0.530012647,28828387671
2024-01-29,0.524051455,28491679136
2024-01-30,0.535289112,29116580266
2024-01-31,0.51091438,27762960986
2024-02-01,0.502797087,27357902166
2024-02-02,0.505953233,27539880097
2024-02-03,0.510066586,27763092680
2024-02-04,0.519024399,28262461862
2024-02-05,0.503319923,27388976326
2024-02-06,0.506074661,27551907317
2024-02-07,0.505109509,27490148575
2024-02-08,0.513397691,27959758263
2024-02-09,0.514070497,27996321852
2024-02-10,0.525689287,28667316552
2024-02-11,0.523815383,28547125061
2024-02-12,0.525879876,28661350040
2024-02-13,0.532164296,28988051593
2024-02-14,0.525058032,28678136449
2024-02-15,0.538165079,29342494207
2024-02-16,0.562670832,30716007836
2024-02-17,0.565122744,30848652580
2024-02-18,0.549953007,30027467151
2024-02-19,0.556998951,30390782340
2024-02-20,0.562361025,30667513675
2024-02-21,0.563291173,30766809783
2024-02-22,0.549480998,29981336732
2024-02-23,0.541190408,29512677683
2024-02-24,0.53485612,29247448361
2024-02-25,0.544778907,29739728495
2024-02-26,0.542607898,29634164743
2024-02-27,0.551300304,30102826897
2024-02-28,0.587375369,32057564182
2024-02-29,0.576529222,31498950909
2024-03-01,0.587286721,32142327276
2024-03-02,0.601617795,32886853959
2024-03-03,0.64357515,35177521995
2024-03-04,0.626699491,34205236866
2024-03-05,0.65117783,35570744478
2024-03-06,0.59528327,32556305183
2024-03-07,0.612915948,33475073207
2024-03-08,0.628380182,34344683479
2024-03-09,0.621482436,34010002110
2024-03-10,0.622514229,34079105233
2024-03-11,0.608556046,33320881309
2024-03-12,0.717049252,39250118653
2024-03-13,0.688693206,37673391345
2024-03-14,0.689654561,37735077222
2024-03-15,0.669175408,36663647065
2024-03-16,0.634263744,34831116403
2024-03-17,0.602307338,33052737666
2024-03-18,0.619147028,33933430301
2024-03-19,0.653906622,35964811193
2024-03-20,0.585240005,32111361437
2024-03-21,0.611701579,33576953684
2024-03-22,0.641329056,35222340002
2024-03-23,0.610573457,33496651763
2024-03-24,0.618120799,33955269548
2024-03-25,0.633711824,34809757520
2024-03-26,0.640037613,35057837185
2024-03-27,0.632865919,34676270603
2024-03-28,0.612301666,33513188303
2024-03-29,0.624080729,34273574066
2024-03-30,0.63058487,34637766738
2024-03-31,0.621010409,34096669845
2024-04-01,0.628962632,34561603887
2024-04-02,0.6121527,33682651601
2024-04-03,0.585237207,32172051115
2024-04-04,0.575390505,31647732123
2024-04-05,0.59346244,32644896842
2024-04-06,0.588058249,32396767457
2024-04-07,0.593399181,32626389672
2024-04-08,0.594670603,32726439809
2024-04-09,0.615543456,33906075770
2024-04-10,0.613693938,33802909046
2024-04-11,0.61737275,33999810734
2024-04-12,0.608853507,33528540226
2024-04-13,0.548462251,30211663517
2024-04-14,0.480867,26528974004
2024-04-15,0.505139451,27843729571
2024-04-16,0.497455788,27395426322
2024-04-17,0.496433916,27380210300
2024-04-18,0.494797858,27284905064
2024-04-19,0.502630196,27734895374
2024-04-20,0.504336886,27799384372
2024-04-21,0.52864892,29130877515
2024-04-22,0.524269371,28911826072
2024-04-23,0.55608036,30664208233
2024-04-24,0.545339529,30059898225
2024-04-25,0.527146376,29053044958
2024-04-26,0.525427811,28975660063
2024-04-27,0.525941526,29039049178
2024-04-28,0.518538919,28641470303
2024-04-29,0.510010494,28171052738
2024-04-30,0.514870915,28447759626
2024-05-01,0.50017754,27662546470
2024-05-02,0.516016493,28631367915
2024-05-03,0.518377641,28656212776
2024-05-04,0.531530134,29384228181
2024-05-05,0.530010561,29279991658
2024-05-06,0.529497942,29235021721
2024-05-07,0.540402369,29865604102
2024-05-08,0.524688375,29023410743
2024-05-09,0.517824089,28632732926
2024-05-10,0.521111843,28852553645
2024-05-11,0.502225797,27805566493
2024-05-12,0.505465691,27983303338
2024-05-13,0.499639015,27659239453
2024-05-14,0.504534406,27952586454
2024-05-15,0.499702672,27666455910
2024-05-16,0.51859415,28754605349
2024-05-17,0.515796241,28511823911
2024-05-18,0.524203183,28947104911
2024-05-19,0.520811321,28809721079
2024-05-20,0.509693996,28168681074
2024-05-21,0.537264812,29689383431
2024-05-22,0.53700221,29676043278
2024-05-23,0.526543821,29118710430
2024-05-24,0.529068823,29345333391
2024-05-25,0.535091504,29645509385
2024-05-26,0.541463277,29989136001
2024-05-27,0.528232396,29289489527
2024-05-28,0.533995657,29605738423
2024-05-29,0.528089927,29300178174
2024-05-30,0.523022603,28993612234
